name,time,windspeed_ZMW
windgeber_ZMW,1706452577000000000,3.4
windgeber_ZMW,1706453177000000000,3.2
windgeber_ZMW,1706453777000000000,3
windgeber_ZMW,1706454377000000000,3.2
windgeber_ZMW,1706454977000000000,3.9
windgeber_ZMW,1706455577000000000,3.8
windgeber_ZMW,1706456177000000000,3.7
windgeber_ZMW,1706456777000000000,3.7
windgeber_ZMW,1706457377000000000,3.4
windgeber_ZMW,1706457977000000000,3.5
windgeber_ZMW,1706458577000000000,3.4
windgeber_ZMW,1706459177000000000,3.3
windgeber_ZMW,1706459777000000000,3.1
windgeber_ZMW,1706460377000000000,3.1
windgeber_ZMW,1706460977000000000,3.4
windgeber_ZMW,1706461577000000000,3.5
windgeber_ZMW,1706462177000000000,3.8
windgeber_ZMW,1706462777000000000,4.1
windgeber_ZMW,1706463377000000000,4.2
windgeber_ZMW,1706463977000000000,4.6
windgeber_ZMW,1706464577000000000,4.4
windgeber_ZMW,1706465177000000000,4.8
windgeber_ZMW,1706465777000000000,4.9
windgeber_ZMW,1706466377000000000,5.2
windgeber_ZMW,1706466977000000000,5.4
windgeber_ZMW,1706467577000000000,5.2
windgeber_ZMW,1706468177000000000,5.4
windgeber_ZMW,1706468777000000000,5.6
windgeber_ZMW,1706469377000000000,5.6
windgeber_ZMW,1706469977000000000,5.2
windgeber_ZMW,1706470577000000000,4.9
windgeber_ZMW,1706471177000000000,4.8
windgeber_ZMW,1706471777000000000,5
windgeber_ZMW,1706472377000000000,4.8
windgeber_ZMW,1706472977000000000,5.5
windgeber_ZMW,1706473577000000000,6.1
windgeber_ZMW,1706474177000000000,6.2
windgeber_ZMW,1706474777000000000,6.3
windgeber_ZMW,1706475377000000000,6.6
windgeber_ZMW,1706475977000000000,6.1
windgeber_ZMW,1706476577000000000,5.7
windgeber_ZMW,1706477177000000000,5
windgeber_ZMW,1706477777000000000,4.1
windgeber_ZMW,1706478377000000000,4.2
windgeber_ZMW,1706478977000000000,4.2
windgeber_ZMW,1706479577000000000,4.9
windgeber_ZMW,1706480177000000000,4.6
windgeber_ZMW,1706480777000000000,4.3
windgeber_ZMW,1706481377000000000,4
windgeber_ZMW,1706481977000000000,4.4
windgeber_ZMW,1706482577000000000,4.7
windgeber_ZMW,1706483177000000000,4.8
windgeber_ZMW,1706483777000000000,4.8
windgeber_ZMW,1706484377000000000,5
windgeber_ZMW,1706484977000000000,5.7
windgeber_ZMW,1706485577000000000,5.8
windgeber_ZMW,1706486177000000000,5.7
windgeber_ZMW,1706486777000000000,4.9
windgeber_ZMW,1706487377000000000,4.9
windgeber_ZMW,1706487977000000000,6.4
windgeber_ZMW,1706488577000000000,7
windgeber_ZMW,1706489177000000000,6.3
windgeber_ZMW,1706489777000000000,6.3
windgeber_ZMW,1706490377000000000,6.1
windgeber_ZMW,1706490977000000000,5.8
windgeber_ZMW,1706491577000000000,6
windgeber_ZMW,1706492177000000000,6.3
windgeber_ZMW,1706492777000000000,6.2
windgeber_ZMW,1706493377000000000,6
windgeber_ZMW,1706493977000000000,5.9
windgeber_ZMW,1706494577000000000,5.6
windgeber_ZMW,1706495177000000000,5.7
windgeber_ZMW,1706495777000000000,5.4
windgeber_ZMW,1706496377000000000,5.5
windgeber_ZMW,1706496977000000000,5.9
windgeber_ZMW,1706497577000000000,5.5
windgeber_ZMW,1706498177000000000,5.1
windgeber_ZMW,1706498777000000000,4.9
windgeber_ZMW,1706499377000000000,5.1
windgeber_ZMW,1706499977000000000,5.6
windgeber_ZMW,1706500577000000000,6
windgeber_ZMW,1706501177000000000,6.2
windgeber_ZMW,1706501777000000000,6.3
windgeber_ZMW,1706502377000000000,6.6
windgeber_ZMW,1706502977000000000,6.8
windgeber_ZMW,1706503577000000000,6.9
windgeber_ZMW,1706504177000000000,6.9
windgeber_ZMW,1706504777000000000,7.3
windgeber_ZMW,1706505377000000000,7.3
windgeber_ZMW,1706505977000000000,7.5
windgeber_ZMW,1706506577000000000,6.7
windgeber_ZMW,1706507177000000000,6.4
windgeber_ZMW,1706507777000000000,6.1
windgeber_ZMW,1706508377000000000,6
windgeber_ZMW,1706508977000000000,6.1
windgeber_ZMW,1706509577000000000,5.9
windgeber_ZMW,1706510177000000000,5.2
windgeber_ZMW,1706510777000000000,5
windgeber_ZMW,1706511377000000000,5.7
windgeber_ZMW,1706511977000000000,5.8
windgeber_ZMW,1706512577000000000,5.5
windgeber_ZMW,1706513177000000000,5.2
windgeber_ZMW,1706513777000000000,4.5
windgeber_ZMW,1706514377000000000,4.3
windgeber_ZMW,1706514977000000000,4.6
windgeber_ZMW,1706515577000000000,4.7
windgeber_ZMW,1706516177000000000,4.5
windgeber_ZMW,1706516777000000000,4.6
windgeber_ZMW,1706517377000000000,4.9
windgeber_ZMW,1706517977000000000,5
windgeber_ZMW,1706518577000000000,5.1
windgeber_ZMW,1706519177000000000,4.6
windgeber_ZMW,1706519777000000000,4.1
windgeber_ZMW,1706520377000000000,4.6
windgeber_ZMW,1706520977000000000,4.6
windgeber_ZMW,1706521577000000000,5.6
windgeber_ZMW,1706522177000000000,6
windgeber_ZMW,1706522777000000000,6.5
windgeber_ZMW,1706523377000000000,6.2
windgeber_ZMW,1706523977000000000,5.9
windgeber_ZMW,1706524577000000000,5.1
windgeber_ZMW,1706525177000000000,4.4
windgeber_ZMW,1706525777000000000,3.1
windgeber_ZMW,1706526377000000000,4.6
windgeber_ZMW,1706526977000000000,4.1
windgeber_ZMW,1706527577000000000,3.3
windgeber_ZMW,1706528177000000000,2.5
windgeber_ZMW,1706528777000000000,2.9
windgeber_ZMW,1706529377000000000,3.4
windgeber_ZMW,1706529977000000000,3.3
windgeber_ZMW,1706530577000000000,2.7
windgeber_ZMW,1706531177000000000,2.7
windgeber_ZMW,1706531777000000000,2.6
windgeber_ZMW,1706532377000000000,2.1
windgeber_ZMW,1706532977000000000,2.5
windgeber_ZMW,1706533577000000000,2.8
windgeber_ZMW,1706534177000000000,2.8
windgeber_ZMW,1706534777000000000,2.8
windgeber_ZMW,1706535377000000000,2.4
windgeber_ZMW,1706535977000000000,2.5
windgeber_ZMW,1706536577000000000,3.5
windgeber_ZMW,1706537177000000000,2.7
windgeber_ZMW,1706537777000000000,3.2
windgeber_ZMW,1706538377000000000,3.3
windgeber_ZMW,1706538977000000000,3.6
windgeber_ZMW,1706539577000000000,2.4
windgeber_ZMW,1706540177000000000,3.5
windgeber_ZMW,1706540777000000000,4.7
windgeber_ZMW,1706541377000000000,4.7
windgeber_ZMW,1706541977000000000,5
windgeber_ZMW,1706542577000000000,3.6
windgeber_ZMW,1706543177000000000,3.2
windgeber_ZMW,1706543777000000000,2
windgeber_ZMW,1706544377000000000,2.1
windgeber_ZMW,1706544977000000000,1.7
windgeber_ZMW,1706545577000000000,2.3
windgeber_ZMW,1706546177000000000,2.2
windgeber_ZMW,1706546777000000000,1
windgeber_ZMW,1706547377000000000,0.8
windgeber_ZMW,1706547977000000000,0.9
windgeber_ZMW,1706548577000000000,0.3
windgeber_ZMW,1706549177000000000,0.3
windgeber_ZMW,1706549777000000000,1.2
windgeber_ZMW,1706550377000000000,2.6
windgeber_ZMW,1706550977000000000,3.9
windgeber_ZMW,1706551577000000000,3.2
windgeber_ZMW,1706552177000000000,2.5
windgeber_ZMW,1706552777000000000,3
windgeber_ZMW,1706553377000000000,3.8
windgeber_ZMW,1706553977000000000,4.1
windgeber_ZMW,1706554577000000000,4.1
windgeber_ZMW,1706555177000000000,3.9
windgeber_ZMW,1706555777000000000,3.8
windgeber_ZMW,1706556377000000000,4
windgeber_ZMW,1706556977000000000,4.7
windgeber_ZMW,1706557577000000000,5
windgeber_ZMW,1706558177000000000,5.1
windgeber_ZMW,1706558777000000000,5
windgeber_ZMW,1706559377000000000,4.5
windgeber_ZMW,1706559977000000000,4.3
windgeber_ZMW,1706560577000000000,4.2
windgeber_ZMW,1706561177000000000,4.8
windgeber_ZMW,1706561777000000000,4.9
windgeber_ZMW,1706562377000000000,5
windgeber_ZMW,1706562977000000000,4.5
windgeber_ZMW,1706563577000000000,3.3
windgeber_ZMW,1706564177000000000,1.5
windgeber_ZMW,1706564777000000000,0.9
windgeber_ZMW,1706565377000000000,1.4
windgeber_ZMW,1706565977000000000,2.5
windgeber_ZMW,1706566577000000000,1.4
windgeber_ZMW,1706567177000000000,2
windgeber_ZMW,1706567777000000000,2.9
windgeber_ZMW,1706568377000000000,2.6
windgeber_ZMW,1706568977000000000,3.3
windgeber_ZMW,1706569577000000000,2.8
windgeber_ZMW,1706570177000000000,2.7
windgeber_ZMW,1706570777000000000,1.8
windgeber_ZMW,1706571377000000000,2
windgeber_ZMW,1706571977000000000,2.3
windgeber_ZMW,1706572577000000000,1.2
windgeber_ZMW,1706573177000000000,1.5
windgeber_ZMW,1706573777000000000,2.4
windgeber_ZMW,1706574377000000000,2.2
windgeber_ZMW,1706574977000000000,1.7
windgeber_ZMW,1706575577000000000,1.6
windgeber_ZMW,1706576177000000000,2.1
windgeber_ZMW,1706576777000000000,2.7
windgeber_ZMW,1706577377000000000,2.5
windgeber_ZMW,1706577977000000000,1.9
windgeber_ZMW,1706578577000000000,1.7
windgeber_ZMW,1706579177000000000,3.1
windgeber_ZMW,1706579777000000000,3
windgeber_ZMW,1706580377000000000,2.9
windgeber_ZMW,1706580977000000000,2.2
windgeber_ZMW,1706581577000000000,1.8
windgeber_ZMW,1706582177000000000,1.7
windgeber_ZMW,1706582777000000000,2.3
windgeber_ZMW,1706583377000000000,2
windgeber_ZMW,1706583977000000000,2.4
windgeber_ZMW,1706584577000000000,1.5
windgeber_ZMW,1706585177000000000,2.1
windgeber_ZMW,1706585777000000000,2.1
windgeber_ZMW,1706586377000000000,2.1
windgeber_ZMW,1706586977000000000,1.6
windgeber_ZMW,1706587577000000000,2.4
windgeber_ZMW,1706588177000000000,3.4
windgeber_ZMW,1706588777000000000,2.5
windgeber_ZMW,1706589377000000000,2.1
windgeber_ZMW,1706589977000000000,2.5
windgeber_ZMW,1706590577000000000,2.7
windgeber_ZMW,1706591177000000000,2.9
windgeber_ZMW,1706591777000000000,2.2
windgeber_ZMW,1706592377000000000,2.3
windgeber_ZMW,1706592977000000000,3
windgeber_ZMW,1706593577000000000,3.4
windgeber_ZMW,1706594177000000000,2.7
windgeber_ZMW,1706594777000000000,1.3
windgeber_ZMW,1706595377000000000,0.6
windgeber_ZMW,1706595977000000000,0.3
windgeber_ZMW,1706596577000000000,1.3
windgeber_ZMW,1706597177000000000,3.4
windgeber_ZMW,1706597777000000000,3.1
windgeber_ZMW,1706598377000000000,2.2
windgeber_ZMW,1706598977000000000,1.7
windgeber_ZMW,1706599577000000000,2.2
windgeber_ZMW,1706600177000000000,2.5
windgeber_ZMW,1706600777000000000,2.1
windgeber_ZMW,1706601377000000000,2.1
windgeber_ZMW,1706601977000000000,1.6
windgeber_ZMW,1706602577000000000,2.1
windgeber_ZMW,1706603177000000000,3.2
windgeber_ZMW,1706603777000000000,3.9
windgeber_ZMW,1706604377000000000,3.6
windgeber_ZMW,1706604977000000000,2.9
windgeber_ZMW,1706605577000000000,2.7
windgeber_ZMW,1706606177000000000,3
windgeber_ZMW,1706606777000000000,2.4
windgeber_ZMW,1706607377000000000,1.9
windgeber_ZMW,1706607977000000000,1.9
windgeber_ZMW,1706608577000000000,2
windgeber_ZMW,1706609177000000000,1.3
windgeber_ZMW,1706609777000000000,2.3
windgeber_ZMW,1706610377000000000,2.8
windgeber_ZMW,1706610977000000000,2.7
windgeber_ZMW,1706611577000000000,2.2
windgeber_ZMW,1706612177000000000,1.9
windgeber_ZMW,1706612777000000000,1.6
windgeber_ZMW,1706613377000000000,2
windgeber_ZMW,1706613977000000000,2.1
windgeber_ZMW,1706614577000000000,2
windgeber_ZMW,1706615177000000000,1.9
windgeber_ZMW,1706615777000000000,2.6
windgeber_ZMW,1706616377000000000,2.8
windgeber_ZMW,1706616977000000000,3.2
windgeber_ZMW,1706617577000000000,2.8
windgeber_ZMW,1706618177000000000,2.9
windgeber_ZMW,1706618777000000000,3.2
windgeber_ZMW,1706619377000000000,3
windgeber_ZMW,1706619977000000000,2.4
windgeber_ZMW,1706620577000000000,2.3
windgeber_ZMW,1706621177000000000,2.6
windgeber_ZMW,1706621777000000000,2.6
windgeber_ZMW,1706622377000000000,2.3
windgeber_ZMW,1706622977000000000,2.1
windgeber_ZMW,1706623577000000000,1.8
windgeber_ZMW,1706624177000000000,2.2
windgeber_ZMW,1706624777000000000,2.4
windgeber_ZMW,1706625377000000000,2.8
windgeber_ZMW,1706625977000000000,3.1
windgeber_ZMW,1706626577000000000,2.8
windgeber_ZMW,1706627177000000000,2.7
windgeber_ZMW,1706627777000000000,1.6
windgeber_ZMW,1706628377000000000,1.3
windgeber_ZMW,1706628977000000000,1.1
windgeber_ZMW,1706629577000000000,1.3
windgeber_ZMW,1706630177000000000,1.9
windgeber_ZMW,1706630777000000000,1.6
windgeber_ZMW,1706631377000000000,1.8
windgeber_ZMW,1706631977000000000,2.6
windgeber_ZMW,1706632577000000000,2.9
windgeber_ZMW,1706633177000000000,2.8
windgeber_ZMW,1706633777000000000,3.1
windgeber_ZMW,1706634377000000000,2.6
windgeber_ZMW,1706634977000000000,2.4
windgeber_ZMW,1706635577000000000,3.1
windgeber_ZMW,1706636177000000000,2.8
windgeber_ZMW,1706636777000000000,2.9
windgeber_ZMW,1706637377000000000,3.6
